time,sensor,PM2.5,PM10
2020-06-07 03:19:17,sds011_5FAE,14.4,24.5
2020-06-07 03:20:28,sds011_5FAE,14.4,20.9
2020-06-07 03:21:39,sds011_5FAE,13.6,18.0
2020-06-07 03:22:51,sds011_5FAE,13.7,20.7
2020-06-07 03:23:54,sds011_5FAE,13.7,21.1
2020-06-07 03:25:05,sds011_5FAE,13.7,20.7
2020-06-07 03:26:16,sds011_5FAE,12.9,17.7
2020-06-07 03:27:28,sds011_5FAE,15.8,22.6
2020-06-07 03:28:39,sds011_5FAE,13.8,18.6
2020-06-07 03:29:50,sds011_5FAE,12.4,21.2
2020-06-07 03:31:02,sds011_5FAE,13.8,21.1
2020-06-07 03:32:05,sds011_5FAE,13.2,19.5
2020-06-07 03:33:19,sds011_5FAE,13.5,20.6
2020-06-07 03:34:30,sds011_5FAE,13.4,20.5
2020-06-07 03:35:41,sds011_5FAE,12.4,17.6
2020-06-07 03:36:53,sds011_5FAE,12.3,20.3
2020-06-07 03:38:04,sds011_5FAE,11.8,19.0
2020-06-07 03:39:15,sds011_5FAE,12.5,17.3
2020-06-07 03:40:26,sds011_5FAE,12.2,18.4
2020-06-07 03:41:38,sds011_5FAE,12.8,18.0
2020-06-07 03:42:49,sds011_5FAE,12.6,17.2
2020-06-07 03:44:23,sds011_5FAE,11.7,17.1
2020-06-07 03:45:34,sds011_5FAE,12.8,19.2
2020-06-07 03:46:46,sds011_5FAE,12.5,19.4
2020-06-07 03:47:49,sds011_5FAE,12.3,19.7
2020-06-07 03:49:00,sds011_5FAE,13.4,18.8
2020-06-07 03:50:12,sds011_5FAE,11.5,18.9
2020-06-07 03:51:23,sds011_5FAE,11.8,16.6
2020-06-07 03:52:34,sds011_5FAE,12.0,17.3
2020-06-07 03:53:46,sds011_5FAE,12.3,20.9
2020-06-07 03:54:57,sds011_5FAE,12.7,23.4
2020-06-07 03:56:08,sds011_5FAE,12.2,22.6
2020-06-07 03:57:20,sds011_5FAE,11.8,16.1
2020-06-07 03:58:31,sds011_5FAE,11.3,19.0
2020-06-07 03:59:42,sds011_5FAE,11.4,16.9
2020-06-07 04:00:53,sds011_5FAE,12.2,22.0
2020-06-07 04:02:05,sds011_5FAE,11.0,16.2
2020-06-07 04:03:17,sds011_5FAE,12.6,19.3
2020-06-07 04:04:28,sds011_5FAE,11.2,19.4
2020-06-07 04:05:40,sds011_5FAE,11.1,17.1
2020-06-07 04:06:51,sds011_5FAE,11.9,16.8
2020-06-07 04:08:02,sds011_5FAE,11.2,16.4
2020-06-07 04:09:14,sds011_5FAE,10.7,17.2
2020-06-07 04:10:25,sds011_5FAE,11.2,20.5
2020-06-07 04:11:36,sds011_5FAE,10.8,18.0
2020-06-07 04:12:48,sds011_5FAE,10.4,17.5
2020-06-07 04:13:59,sds011_5FAE,11.0,17.9
2020-06-07 04:15:10,sds011_5FAE,10.5,14.3
2020-06-07 04:16:21,sds011_5FAE,10.7,18.5
2020-06-07 04:17:33,sds011_5FAE,12.7,20.6
